50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, White, Male, 13, United-States, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, White, Male, 30, United-States, <=50K
40, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, 40, United-States, >50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, White, Male, 60, Cuba, >50K
53, Local-gov, Masters, Widowed, Prof-specialty, Black, Female, 35, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, White, Male, 50, United-States, >50K
57, Private, Assoc-acdm, Divorced, Machine-op-inspct, White, Male, 75, United-States, <=50K
53, Self-emp-not-inc, Assoc-voc, Separated, Craft-repair, White, Male, 40, Poland, <=50K
23, Private, Some-college, Never-married, Adm-clerical, White, Female, 8, United-States, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, White, Male, 40, United-States, <=50K
20, Private, 9th, Never-married, Handlers-cleaners, White, Male, 28, United-States, <=50K
25, Private, Prof-school, Never-married, Prof-specialty, White, Female, 20, United-States, <=50K
37, Private, Some-college, Never-married, Exec-managerial, Black, Female, 40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Male, 40, United-States, >50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, White, Male, 35, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, White, Male, 50, United-States, >50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, White, Male, 45, United-States, >50K
29, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, White, Male, 90, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, White, Male, 40, United-States, >50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, White, Male, 70, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, White, Female, 50, United-States, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, White, Male, 40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, White, Male, 46, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, White, Male, 50, United-States, >50K
31, Local-gov, Bachelors, Never-married, Prof-specialty, White, Female, 40, Germany, <=50K
30, Private, HS-grad, Never-married, Transport-moving, Black, Male, 40, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, White, Male, 60, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, White, Male, 50, United-States, <=50K
22, Private, Some-college, Never-married, Sales, White, Male, 25, United-States, <=50K
50, Private, HS-grad, Divorced, Other-service, White, Female, 25, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, White, Male, 35, United-States, <=50K
75, Self-emp-inc, Some-college, Widowed, Sales, White, Male, 40, United-States, >50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Asian-Pac-Islander, Male, 40, Germany, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, White, Male, 40, United-States, >50K
20, Private, HS-grad, Never-married, Machine-op-inspct, White, Male, 40, United-States, <=50K
33, Private, HS-grad, Never-married, Other-service, White, Male, 40, United-States, <=50K
45, Private, Doctorate, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male, 45, China, >50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, White, Male, 50, United-States, >50K
67, State-gov, Some-college, Married-civ-spouse, Protective-serv, White, Male, 41, United-States, >50K
21, Private, Some-college, Never-married, Tech-support, White, Male, 35, United-States, <=50K
38, Private, Some-college, Never-married, Prof-specialty, White, Male, 45, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Male, 40, United-States, <=50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, White, Male, 40, United-States, <=50K
36, Private, HS-grad, Never-married, Other-service, White, Male, 40, United-States, <=50K
50, Local-gov, Some-college, Widowed, Prof-specialty, White, Male, 40, United-States, <=50K
60, Self-emp-inc, 10th, Married-civ-spouse, Craft-repair, White, Male, 40, United-States, <=50K
30, Private, Masters, Married-civ-spouse, Exec-managerial, White, Male, 45, United-States, >50K
28, Self-emp-inc, Bachelors, Never-married, Sales, White, Male, 50, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, White, Male, 60, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Other-service, White, Male, 40, Poland, <=50K
18, Private, 12th, Never-married, Other-service, White, Female, 20, United-States, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, White, Male, 40, United-States, >50K
56, Private, 7th-8th, Married-civ-spouse, Other-service, Black, Male, 40, United-States, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Black, Male, 40, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Male, 45, Italy, >50K
35, Private, HS-grad, Divorced, Handlers-cleaners, White, Male, 40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, White, Male, 40, United-States, <=50K
47, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, White, Male, 65, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, White, Male, 25, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Black, Female, 20, United-States, <=50K
49, Private, Some-college, Separated, Exec-managerial, Black, Female, 60, United-States, <=50K
51, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, 60, United-States, >50K
46, Private, Assoc-voc, Married-civ-spouse, Craft-repair, White, Male, 40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Farming-fishing, White, Male, 45, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White, Male, 40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, White, Male, 40, United-States, <=50K
30, Private, Some-college, Divorced, Adm-clerical, Black, Female, 40, United-States, <=50K
29, Local-gov, Bachelors, Divorced, Prof-specialty, White, Male, 50, United-States, <=50K
50, Federal-gov, Masters, Never-married, Exec-managerial, White, Female, 50, United-States, <=50K
18, Private, HS-grad, Never-married, Transport-moving, Black, Male, 35, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, White, Male, 55, United-States, >50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, White, Male, 60, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Male, 47, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Sales, Black, Male, 40, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Sales, White, Male, 50, United-States, >50K
39, Private, 10th, Married-civ-spouse, Machine-op-inspct, White, Male, 40, United-States, <=50K
22, Local-gov, 11th, Never-married, Handlers-cleaners, White, Male, 35, United-States, <=50K
42, Private, 9th, Divorced, Craft-repair, White, Male, 40, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, White, Female, 33, United-States, <=50K
27, Private, Some-college, Married-spouse-absent, Sales, White, Female, 25, United-States, <=50K
51, Private, 10th, Separated, Machine-op-inspct, Black, Female, 40, United-States, <=50K
27, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, White, Male, 40, United-States, <=50K
60, Self-emp-not-inc, 11th, Married-civ-spouse, Farming-fishing, White, Male, 50, United-States, <=50K
36, Private, 1st-4th, Married-civ-spouse, Handlers-cleaners, White, Male, 40, Italy, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Asian-Pac-Islander, Male, 60, China, >50K
40, Private, HS-grad, Married-civ-spouse, Sales, White, Male, 52, United-States, >50K
63, Private, Some-college, Married-civ-spouse, Prof-specialty, White, Male, 40, United-States, >50K
41, Private, HS-grad, Married-spouse-absent, Transport-moving, Black, Male, 50, United-States, <=50K
34, Private, HS-grad, Divorced, Transport-moving, White, Female, 48, Germany, <=50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, White, Male, 40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, White, Female, 40, United-States, >50K
36, Private, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, 50, United-States, >50K
27, Private, Bachelors, Never-married, Tech-support, White, Male, 37, United-States, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, White, Male, 60, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Black, Male, 50, United-States, <=50K
27, Private, 10th, Separated, Machine-op-inspct, White, Male, 35, Mexico, <=50K
42, Private, HS-grad, Never-married, Other-service, White, Female, 65, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Widowed, Sales, White, Female, 40, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, White, Male, 50, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, White, Male, 20, United-States, <=50K
30, Self-emp-not-inc, Bachelors, Never-married, Sales, White, Male, 40, United-States, <=50K
28, Private, Some-college, Never-married, Other-service, White, Male, 40, United-States, <=50K
20, Private, Assoc-voc, Never-married, Other-service, White, Male, 40, United-States, <=50K
45, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, 43, United-States, >50K
39, Private, HS-grad, Divorced, Sales, White, Female, 50, United-States, >50K
43, Private, Prof-school, Never-married, Prof-specialty, White, Male, 66, France, <=50K
18, Private, HS-grad, Never-married, Sales, White, Female, 20, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White, Male, 40, United-States, <=50K
74, Private, Some-college, Married-civ-spouse, Sales, White, Male, 20, United-States, >50K
21, Private, 10th, Married-civ-spouse, Handlers-cleaners, White, Male, 35, United-States, <=50K
39, Private, HS-grad, Never-married, Craft-repair, White, Male, 50, United-States, >50K
49, Private, Assoc-voc, Married-civ-spouse, Sales, White, Male, 25, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, White, Male, 44, United-States, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, White, Male, 40, United-States, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Asian-Pac-Islander, Male, 32, United-States, >50K
61, Self-emp-not-inc, HS-grad, Widowed, Prof-specialty, White, Female, 16, United-States, <=50K
48, Private, Some-college, Divorced, Exec-managerial, White, Female, 38, United-States, <=50K
44, Private, 9th, Divorced, Craft-repair, White, Male, 40, United-States, <=50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, White, Male, 60, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Sales, White, Male, 50, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, White, Male, 45, United-States, >50K
33, Local-gov, Bachelors, Never-married, Exec-managerial, White, Female, 50, United-States, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, White, Female, 8, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Other-service, White, Female, 60, United-States, <=50K
26, Private, HS-grad, Divorced, Farming-fishing, Asian-Pac-Islander, Male, 40, Philippines, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, White, Male, 40, United-States, >50K
38, Private, HS-grad, Never-married, Sales, White, Female, 33, United-States, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, White, Female, 40, United-States, <=50K
29, Federal-gov, HS-grad, Divorced, Adm-clerical, Other, Male, 45, United-States, <=50K
42, Private, HS-grad, Divorced, Handlers-cleaners, White, Female, 40, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Adm-clerical, White, Male, 40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White, Male, 50, United-States, >50K
60, Private, Masters, Married-civ-spouse, Adm-clerical, Asian-Pac-Islander, Male, 50, South, >50K
42, Private, HS-grad, Divorced, Farming-fishing, White, Male, 44, United-States, <=50K
42, Private, 10th, Married-civ-spouse, Craft-repair, White, Male, 45, United-States, <=50K
46, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, White, Female, 40, Columbia, <=50K
52, State-gov, Masters, Married-spouse-absent, Exec-managerial, White, Female, 44, United-States, >50K
43, Private, Some-college, Divorced, Adm-clerical, Black, Female, 35, United-States, <=50K
43, State-gov, Bachelors, Never-married, Prof-specialty, White, Female, 40, United-States, <=50K
27, Private, 11th, Divorced, Craft-repair, White, Male, 40, United-States, <=50K
52, Local-gov, Masters, Married-civ-spouse, Exec-managerial, White, Male, 60, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Transport-moving, White, Male, 50, United-States, <=50K
44, Private, 9th, Never-married, Other-service, Black, Female, 40, United-States, <=50K
27, Private, Some-college, Divorced, Prof-specialty, White, Female, 40, United-States, <=50K
50, Private, Some-college, Divorced, Exec-managerial, White, Male, 40, United-States, <=50K
36, State-gov, Some-college, Never-married, Exec-managerial, White, Female, 40, United-States, <=50K
24, Private, Bachelors, Never-married, Tech-support, White, Female, 40, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Sales, White, Male, 40, United-States, >50K
39, Private, Assoc-voc, Married-civ-spouse, Craft-repair, White, Male, 50, United-States, >50K
23, Private, Bachelors, Never-married, Exec-managerial, White, Male, 40, United-States, <=50K
37, Private, Bachelors, Never-married, Prof-specialty, White, Female, 42, United-States, <=50K
25, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Black, Female, 38, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Female, 45, United-States, <=50K
38, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male, 60, India, >50K
31, Private, HS-grad, Married-civ-spouse, Other-service, White, Male, 35, United-States, <=50K
28, Local-gov, Doctorate, Divorced, Prof-specialty, White, Female, 40, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Black, Male, 25, United-States, <=50K
46, Local-gov, Assoc-acdm, Married-civ-spouse, Protective-serv, White, Male, 50, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Asian-Pac-Islander, Female, 40, Laos, <=50K
38, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, White, Male, 50, United-States, >50K
